file,line,form,module,names,level
idaes/apps/matopt/materials/transform_func.py,14,from,copy,deepcopy,0
idaes/apps/matopt/materials/transform_func.py,15,import,numpy,,0
idaes/apps/matopt/materials/transform_func.py,16,from,math,cos;sin,0
idaes/apps/matopt/materials/transform_func.py,18,from,util.util,areEqual,2
idaes/apps/matopt/opt/__init__.py,13,from,pyomo_modeling,*,1
idaes/apps/matopt/opt/__init__.py,14,from,mat_modeling,*,1
idaes/apps/matopt/opt/mat_modeling.py,13,from,abc,abstractmethod,0
idaes/apps/matopt/opt/mat_modeling.py,14,from,itertools,product,0
idaes/apps/matopt/opt/mat_modeling.py,16,from,pyomo.core.base.param,SimpleParam,0
idaes/apps/matopt/opt/mat_modeling.py,17,from,pyomo.opt.results,SolutionStatus,0
idaes/apps/matopt/opt/mat_modeling.py,19,from,pyomo_modeling,*,1
idaes/apps/matopt/opt/mat_modeling.py,20,from,materials.design,Design,2
idaes/apps/matopt/opt/pyomo_modeling.py,13,from,idaes.logger,getModelLogger,0
idaes/apps/matopt/opt/pyomo_modeling.py,17,from,pyomo.environ,*,0
idaes/apps/matopt/opt/pyomo_modeling.py,18,from,pyomo.core.base.var,VarData,0
idaes/apps/matopt/opt/pyomo_modeling.py,19,from,pyomo.core.expr.numeric_expr,MonomialTermExpression;SumExpression;NegationExpression,0
idaes/apps/matopt/opt/pyomo_modeling.py,24,from,util.util,isZero;areEqual,2
idaes/apps/nmpc/__init__.py,13,from,cost_expressions,get_tracking_cost_from_constant_setpoint,1
idaes/apps/nmpc/cost_expressions.py,16,from,pyomo.core.base.componentuid,ComponentUID,0
idaes/apps/nmpc/cost_expressions.py,17,from,pyomo.core.base.expression,Expression,0
idaes/apps/nmpc/dynamic_data/__init__.py,13,from,interval_data,assert_disjoint_intervals;load_inputs_into_model;interval_data_from_time_series,1
idaes/apps/uncertainty_propagation/examples/NRTL_model_scripts.py,19,from,idaes.core,FlowsheetBlock,0
idaes/apps/uncertainty_propagation/examples/NRTL_model_scripts.py,20,from,idaes.models.unit_models,Flash,0
idaes/apps/uncertainty_propagation/examples/NRTL_model_scripts.py,21,from,idaes.models.properties.activity_coeff_models.BTX_activity_coeff_VLE,BTXParameterBlock,0
idaes/apps/uncertainty_propagation/examples/NRTL_model_scripts.py,24,import,idaes.logger,,0
idaes/apps/uncertainty_propagation/examples/NRTL_model_scripts.py,25,from,pyomo.environ,*,0
idaes/apps/uncertainty_propagation/examples/rooney_biegler.py,19,import,pandas,,0
idaes/apps/uncertainty_propagation/examples/rooney_biegler.py,20,import,pyomo.environ,,0
idaes/apps/uncertainty_propagation/examples/simple_opt_problem.py,28,import,pyomo.environ,,0
idaes/apps/uncertainty_propagation/examples/simple_opt_problem.py,29,import,numpy,,0
idaes/apps/uncertainty_propagation/examples/simple_opt_problem.py,30,import,pytest,,0
idaes/apps/uncertainty_propagation/examples/simple_opt_problem.py,31,from,idaes.apps.uncertainty_propagation.uncertainties,propagate_uncertainty,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_NRTL.py,13,import,sys,,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_NRTL.py,14,import,os,,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_NRTL.py,17,from,idaes.apps.uncertainty_propagation.uncertainties,quantify_propagate_uncertainty,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_NRTL.py,20,import,pandas,,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_NRTL.py,21,from,idaes.apps.uncertainty_propagation.examples.NRTL_model_scripts,NRTL_model;NRTL_model_opt,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_rooney.py,13,import,sys,,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_rooney.py,14,import,os,,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_rooney.py,17,from,idaes.apps.uncertainty_propagation.uncertainties,quantify_propagate_uncertainty,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_rooney.py,20,import,pandas,,0
idaes/apps/uncertainty_propagation/examples/uncertainty_propagation_rooney.py,21,from,idaes.apps.uncertainty_propagation.examples.rooney_biegler,rooney_biegler_model;rooney_biegler_model_opt,0
idaes/apps/uncertainty_propagation/sens.py,22,from,pyomo.environ,Param;Var;Block;ComponentMap;Objective;Constraint;ConstraintList;Suffix;value;ComponentUID;check_optimal_termination,0
idaes/apps/uncertainty_propagation/sens.py,35,from,pyomo.common.sorting,sorted_robust,0
idaes/apps/uncertainty_propagation/sens.py,36,from,pyomo.core.expr,ExpressionReplacementVisitor,0
idaes/apps/uncertainty_propagation/sens.py,38,from,pyomo.common.modeling,unique_component_name,0
idaes/apps/uncertainty_propagation/sens.py,39,from,pyomo.opt,SolverFactory;SolverStatus,0
idaes/apps/uncertainty_propagation/sens.py,40,import,logging,,0
idaes/apps/uncertainty_propagation/sens.py,41,import,os,,0
idaes/apps/uncertainty_propagation/sens.py,42,import,shutil,,0
idaes/apps/uncertainty_propagation/sens.py,43,from,pyomo.common.dependencies,numpy;numpy_available,0
idaes/apps/uncertainty_propagation/sens.py,44,from,scipy,sparse,0
idaes/apps/uncertainty_propagation/uncertainties.py,14,import,idaes,,0
idaes/apps/uncertainty_propagation/uncertainties.py,15,import,os,,0
idaes/apps/uncertainty_propagation/uncertainties.py,16,import,pandas,,0
idaes/apps/uncertainty_propagation/uncertainties.py,17,import,numpy,,0
idaes/apps/uncertainty_propagation/uncertainties.py,18,from,scipy,sparse,0
idaes/apps/uncertainty_propagation/uncertainties.py,19,import,pyomo.contrib.parmest.parmest,,0
idaes/apps/uncertainty_propagation/uncertainties.py,20,from,pyomo.environ,*,0
idaes/apps/uncertainty_propagation/uncertainties.py,21,from,pyomo.opt,SolverFactory,0
idaes/apps/uncertainty_propagation/uncertainties.py,22,import,shutil,,0
idaes/apps/uncertainty_propagation/uncertainties.py,23,import,logging,,0
idaes/apps/uncertainty_propagation/uncertainties.py,24,from,collections,namedtuple,0
idaes/apps/uncertainty_propagation/uncertainties.py,25,from,idaes.apps.uncertainty_propagation.sens,SensitivityInterface;get_dsdp;get_dfds_dcds,0
idaes/beta.py,18,import,importlib,,0
idaes/beta.py,19,import,inspect,,0
idaes/beta.py,20,import,sys,,0
idaes/beta.py,22,import,idaes.logger,,0
idaes/commands/__init__.py,16,import,time,,0
idaes/commands/__init__.py,17,import,sys,,0
idaes/commands/__init__.py,18,import,importlib.util,,0
idaes/commands/__init__.py,24,import,pkgutil,,0
idaes/commands/__init__.py,25,import,click,,0
idaes/commands/__init__.py,26,from,idaes.commands.base,command_base,0
idaes/commands/base.py,22,import,logging,,0
idaes/commands/base.py,23,import,click,,0
idaes/commands/base.py,114,from,idaes.commands,_command_import_total_time,0
idaes/commands/config.py,23,import,click,,0
idaes/commands/config.py,25,from,idaes.commands,cb,0
idaes/commands/convergence.py,20,import,click,,0
idaes/commands/convergence.py,21,from,pyomo.common.dependencies,attempt_import,0
idaes/commands/convergence.py,22,from,idaes.commands,cb,0
idaes/commands/data_directory.py,23,import,os,,0
idaes/commands/data_directory.py,24,import,click,,0
idaes/commands/data_directory.py,25,import,idaes,,0
idaes/commands/data_directory.py,26,from,idaes.commands,cb,0
idaes/commands/env_info.py,20,import,click,,0
idaes/commands/env_info.py,22,from,idaes.commands,cb,0
idaes/commands/env_info.py,23,from,idaes.core.util.env_info,EnvironmentInfo,0
idaes/commands/examples.py,17,import,sys,,0
idaes/commands/examples.py,20,import,click,,0
idaes/commands/examples.py,23,from,idaes.commands,cb,0
idaes/commands/extensions.py,23,from,collections,defaultdict,0
idaes/commands/extensions.py,24,import,os,,0
idaes/commands/extensions.py,25,import,logging,,0
idaes/commands/extensions.py,26,from,platform,machine,0
idaes/commands/extensions.py,28,import,click,,0
idaes/commands/extensions.py,30,import,idaes,,0
idaes/commands/extensions.py,31,from,idaes.config,base_platforms;binary_distro_map;binary_arch_map,0
idaes/commands/extensions.py,32,from,idaes.config,canonical_arch;canonical_distro,0
idaes/commands/extensions.py,33,import,idaes.commands.util.download_bin,,0
idaes/commands/extensions.py,34,from,idaes.commands,cb,0
idaes/commands/run_flowsheet.py,17,from,idaes.core.util.structfs.runner_cli,main,0
idaes/commands/util/download_bin.py,20,import,os,,0
idaes/commands/util/download_bin.py,21,import,hashlib,,0
idaes/commands/util/download_bin.py,22,from,platform,machine,0
idaes/commands/util/download_bin.py,23,import,tarfile,,0
idaes/commands/util/download_bin.py,24,import,urllib,,0
idaes/commands/util/download_bin.py,26,from,pyomo.common.download,FileDownloader,0
idaes/commands/util/download_bin.py,28,import,idaes,,0
idaes/commands/util/download_bin.py,29,import,idaes.logger,,0
idaes/commands/util/download_bin.py,30,from,idaes.config,extra_binaries,0
idaes/config.py,17,import,logging.config,,0
idaes/config.py,18,import,json,,0
idaes/config.py,19,import,os,,0
idaes/config.py,21,import,pyomo.common.config,,0
idaes/config.py,22,from,pyomo.common.config,Bool,0
idaes/core/__init__.py,16,from,base.process_base,ProcessBlockData;useDefault;MaterialFlowBasis,1
idaes/core/__init__.py,17,from,base.process_block,ProcessBlock;declare_process_block_class,1
idaes/core/__init__.py,18,from,base.unit_model,UnitModelBlockData;UnitModelBlock,1
idaes/core/__init__.py,19,from,base.flowsheet_model,FlowsheetBlockData;FlowsheetBlock,1
idaes/core/__init__.py,20,from,base.property_base,StateBlockData;PhysicalParameterBlock;StateBlock,1
idaes/core/__init__.py,21,from,base.reaction_base,ReactionBlockDataBase;ReactionParameterBlock;ReactionBlockBase,1
idaes/core/__init__.py,26,from,base.control_volume_base,ControlVolumeBlockData;CONFIG_Template;MaterialBalanceType;EnergyBalanceType;MomentumBalanceType;FlowDirection,1
idaes/core/__init__.py,34,from,base.control_volume0d,ControlVolume0DBlock,1
idaes/core/__init__.py,35,from,base.control_volume1d,ControlVolume1DBlock;DistributedVars,1
idaes/core/__init__.py,36,from,base.extended_control_volume0d,ExtendedControlVolume0DBlock,1
idaes/core/__init__.py,37,from,base.extended_control_volume1d,ExtendedControlVolume1DBlock,1
idaes/core/__init__.py,38,from,base.phases,Phase;LiquidPhase;SolidPhase;VaporPhase;PhaseType;AqueousPhase,1
idaes/core/__init__.py,46,from,base.components,Component;Solvent;Solute;Ion;Cation;Anion;Apparent,1
idaes/core/__init__.py,47,from,base.costing_base,FlowsheetCostingBlock;FlowsheetCostingBlockData;UnitModelCostingBlock;register_idaes_currency_units,1
idaes/core/__init__.py,53,from,base.var_like_expression,VarLikeExpression,1
idaes/core/__init__.py,54,from,base.property_set,StandardPropertySet;ElectrolytePropertySet,1
idaes/core/base/components.py,22,from,pyomo.environ,Set;Param;Var;units,0
idaes/core/base/components.py,23,from,pyomo.common.config,ConfigBlock;ConfigValue;In;ListOf;Bool,0
idaes/core/base/components.py,25,from,idaes.core.base.process_base,declare_process_block_class;ProcessBlockData,0
idaes/core/base/components.py,26,from,idaes.core.base.phases,PhaseType,0
idaes/core/base/components.py,27,from,idaes.core.util.exceptions,ConfigurationError;PropertyPackageError,0
idaes/core/base/components.py,28,from,idaes.core.util.misc,set_param_from_config,0
idaes/core/base/components.py,29,import,idaes.logger,,0
idaes/core/base/control_volume0d.py,26,from,pyomo.environ,Constraint;Reals;units;Var;value,0
idaes/core/base/control_volume0d.py,27,from,pyomo.common.collections,ComponentMap,0
idaes/core/base/control_volume0d.py,28,from,pyomo.dae,DerivativeVar,0
idaes/core/base/control_volume0d.py,29,from,pyomo.common.deprecation,deprecation_warning,0
idaes/core/base/control_volume0d.py,32,from,idaes.core,declare_process_block_class;ControlVolumeBlockData;FlowDirection;MaterialFlowBasis;MaterialBalanceType,0
idaes/core/base/control_volume0d.py,39,from,idaes.core.util.exceptions,BalanceTypeNotSupportedError;BurntToast;ConfigurationError;PropertyNotSupportedError,0
idaes/core/base/control_volume0d.py,45,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/core/base/control_volume0d.py,46,from,idaes.core.util,scaling,0
idaes/core/base/control_volume0d.py,47,import,idaes.logger,,0
idaes/core/base/control_volume0d.py,48,from,idaes.core.base.control_volume_base,ControlVolumeScalerBase,0
idaes/core/base/control_volume0d.py,50,from,idaes.core.scaling,DefaultScalingRecommendation,0
idaes/core/base/control_volume1d.py,24,import,copy,,0
idaes/core/base/control_volume1d.py,25,from,enum,Enum,0
idaes/core/base/control_volume1d.py,28,from,pyomo.environ,ComponentMap;Constraint;Expression;Param;Reals;TransformationFactory;units;Var;Reference;value,0
idaes/core/base/control_volume1d.py,40,from,pyomo.dae,ContinuousSet;DerivativeVar,0
idaes/core/base/control_volume1d.py,41,from,pyomo.common.config,ConfigValue;In,0
idaes/core/base/control_volume1d.py,42,from,pyomo.common.deprecation,deprecation_warning,0
idaes/core/base/control_volume1d.py,45,from,idaes.core,declare_process_block_class;ControlVolumeBlockData;FlowDirection;MaterialFlowBasis;MaterialBalanceType,0
idaes/core/base/control_volume1d.py,52,from,idaes.core.base.control_volume_base,ControlVolumeScalerBase,0
idaes/core/base/control_volume1d.py,53,from,idaes.core.scaling,DefaultScalingRecommendation,0
idaes/core/base/control_volume1d.py,54,from,idaes.core.util.exceptions,BalanceTypeNotSupportedError;BurntToast;ConfigurationError;PropertyNotSupportedError,0
idaes/core/base/control_volume1d.py,60,from,idaes.core.util.misc,add_object_reference,0
idaes/core/base/control_volume1d.py,61,from,idaes.core.util.config,is_transformation_method;is_transformation_scheme,0
idaes/core/base/control_volume1d.py,62,from,idaes.core.util,scaling,0
idaes/core/base/control_volume1d.py,64,import,idaes.logger,,0
idaes/core/base/control_volume_base.py,18,from,enum,Enum,0
idaes/core/base/control_volume_base.py,21,from,pyomo.environ,value,0
idaes/core/base/control_volume_base.py,22,from,pyomo.common.collections,ComponentMap,0
idaes/core/base/control_volume_base.py,23,from,pyomo.common.config,ConfigBlock;ConfigValue;In;Bool,0
idaes/core/base/control_volume_base.py,26,from,idaes.core,ProcessBlockData;MaterialFlowBasis;useDefault;declare_process_block_class,0
idaes/core/base/control_volume_base.py,32,from,idaes.core.util.config,is_physical_parameter_block;is_reaction_parameter_block;DefaultBool,0
idaes/core/base/control_volume_base.py,37,from,idaes.core.util.exceptions,BurntToast;ConfigurationError;PropertyNotSupportedError,0
idaes/core/base/control_volume_base.py,42,from,idaes.core.scaling,ConstraintScalingScheme;CustomScalerBase;get_scaling_factor,0
idaes/core/base/control_volume_base.py,47,import,idaes.logger,,0
idaes/core/base/costing_base.py,23,import,json,,0
idaes/core/base/costing_base.py,24,import,os,,0
idaes/core/base/costing_base.py,26,from,functools,partial,0
idaes/core/base/costing_base.py,28,import,pyomo.environ,,0
idaes/core/base/costing_base.py,29,from,pyomo.common.config,ConfigBlock;ConfigValue,0
idaes/core/base/costing_base.py,30,from,pyomo.common.fileutils,this_file_dir,0
idaes/core/base/costing_base.py,31,from,pyomo.util.calc_var_value,calculate_variable_from_constraint,0
idaes/core/base/costing_base.py,32,from,pyomo.contrib.fbbt.fbbt,compute_bounds_on_expr,0
idaes/core/base/costing_base.py,34,from,idaes.core,UnitModelBlockData,0
idaes/core/base/costing_base.py,35,from,idaes.core.base.process_base,declare_process_block_class;ProcessBlockData,0
idaes/core/base/costing_base.py,36,from,idaes.core.util.misc,add_object_reference;StrEnum,0
idaes/core/base/costing_base.py,37,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/core/base/costing_base.py,39,import,idaes.logger,,0
idaes/core/base/extended_control_volume0d.py,19,from,pyomo.environ,Constraint;Expression,0
idaes/core/base/extended_control_volume0d.py,22,from,idaes.core.base.control_volume0d,ControlVolume0DBlockData,0
idaes/core/base/extended_control_volume0d.py,23,from,idaes.core,declare_process_block_class,0
idaes/core/base/extended_control_volume0d.py,24,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/core/base/extended_control_volume0d.py,26,import,idaes.logger,,0
idaes/core/base/extended_control_volume1d.py,20,from,pyomo.environ,Constraint;Expression,0
idaes/core/base/extended_control_volume1d.py,23,from,idaes.core.base.control_volume1d,ControlVolume1DBlockData,0
idaes/core/base/extended_control_volume1d.py,24,from,idaes.core,declare_process_block_class,0
idaes/core/base/extended_control_volume1d.py,25,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/core/base/extended_control_volume1d.py,27,import,idaes.logger,,0
idaes/core/base/flowsheet_model.py,20,from,warnings,warn,0
idaes/core/base/flowsheet_model.py,22,import,pyomo.environ,,0
idaes/core/base/flowsheet_model.py,23,from,pyomo.dae,ContinuousSet,0
idaes/core/base/flowsheet_model.py,24,from,pyomo.network,Arc,0
idaes/core/base/flowsheet_model.py,25,from,pyomo.common.config,ConfigValue;ListOf,0
idaes/core/base/flowsheet_model.py,26,from,pyomo.core.base.units_container,_PyomoUnit,0
idaes/core/base/flowsheet_model.py,28,from,idaes.core,ProcessBlockData;declare_process_block_class;UnitModelBlockData;useDefault,0
idaes/core/base/flowsheet_model.py,34,from,idaes.core.util.config,is_physical_parameter_block;is_time_domain;DefaultBool,0
idaes/core/base/flowsheet_model.py,39,from,idaes.core.util.misc,add_object_reference,0
idaes/core/base/flowsheet_model.py,40,from,idaes.core.util.exceptions,DynamicError;ConfigurationError,0
idaes/core/base/flowsheet_model.py,41,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/core/base/flowsheet_model.py,43,import,idaes.logger,,0
idaes/core/base/flowsheet_model.py,70,import,idaes_ui,,0
idaes/core/base/flowsheet_model.py,78,import,idaes_ui,,0
idaes/core/base/phases.py,24,from,enum,Enum,0
idaes/core/base/phases.py,26,from,pyomo.environ,Set,0
idaes/core/base/phases.py,27,from,pyomo.common.config,ConfigBlock;ConfigDict;ConfigValue,0
